created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 02 16:20:22 +0000 2024;1763962563195441648;"@msobri99 @gibran_tweet O iya ini aku bicara bukan sebagai pendukung 02 ya,cuma udh muak aja sama kata2 "dinasti politik" "terlalu muda" "kalo bkn anak presiden gabakal jadi" gini ya mau anak siapapun kalo gaada yg milih juga gabakal menang.sekian.";0;0;0;0;in;1550105259582029824;1758410368026866044;starucaman;https://twitter.com/starucaman/status/1763962563195441648
Sat Mar 02 16:19:50 +0000 2024;1763962429204283815;"Ini kalau kalian boleh demo.yg lain ga boleh . disini kita tahu mana bahwa yg jdi otoriter adalah dari kaum mereka.belum 2 SDH main teror dan represif terhadap  pendemo pro negara. presiden saja memberikan ke bebaskan bicara dan demo(se ijin polri).";0;0;0;0;in;2785535731;1763962429204283815;hozhy2;https://twitter.com/hozhy2/status/1763962429204283815
Sat Mar 02 16:19:15 +0000 2024;1763962283783524693;"Enak banget lu kalo ngomong Kita2 aja kalo kerja salah bisa kena SP Tanggung jawab lu jd banyak bocah tolol di TT, bocah2 yg pengen Suharto jadi presiden lagi 🤯 https://t.co/lAMk0iQzen";0;0;0;0;in;1290256857819299842;1763962283783524693;czeshua;https://twitter.com/czeshua/status/1763962283783524693
Sat Mar 02 16:18:59 +0000 2024;1763962216297230544;"@PartaiSocmed @juandihaloho Mentah Lu. Poin 3 secara otomatis mmbatalkn prjanjian itu krn brtentangan dgn UU ttg Hak Prerogatif Presiden dlm mmbentuk kabinet.  Jd keliatan dlm negosiasi Batu Tulis ini siapa yg "ngebet" &amp  "menekan" siapa.  Mentang² saat itu PDIP trancam ga punya partner u/ meloloskan paslon.";0;1;1;0;in;1716130820690436096;1763954751681818756;MataElang247;https://twitter.com/MataElang247/status/1763962216297230544
Sat Mar 02 16:18:47 +0000 2024;1763962163834794250;"@tvOneNews Alhamdulillah jagoan IBHRS bapak Prabowo sekarang jadi presiden";0;0;0;0;in;1509035717170966528;1763731590843392279;muslim5_teguh;https://twitter.com/muslim5_teguh/status/1763962163834794250
Sat Mar 02 16:18:25 +0000 2024;1763962070477992017;"@Widyarenee @Pencerah___ @mohmahfudmd @jokowi Lah mbakk menterikan bawahan presiden piye toh??ingat gak tdk ada visi misi menteri yg ada visi misi presiden 😁";0;0;0;0;in;2833007640;1763754875505279025;ERumianti;https://twitter.com/ERumianti/status/1763962070477992017
Sat Mar 02 16:18:21 +0000 2024;1763962056561295407;"Cieeee.. Kader² jd keder dong, dampak angkuhnya perilaku ketum terhadap rakyat dan presiden. Apakah ini tahun banteng game over??   https://t.co/DINPwTJm8i  #pdip #megawati #puanmaharani #johanbudi #arteriadahlan #djarotsaifulhidayat";0;0;0;0;in;1689942760873398273;1763962056561295407;balkis36840;https://twitter.com/balkis36840/status/1763962056561295407
Sat Mar 02 16:17:34 +0000 2024;1763961856232997244;"@ekyology @matchwonbynina Besok ada undangan dari Presiden Jerman-nya, bukan?";0;1;0;0;in;1566747354618667008;1763957474171007433;ayokentutbareng;https://twitter.com/ayokentutbareng/status/1763961856232997244
Sat Mar 02 16:16:05 +0000 2024;1763961485699768435;"kok perlu doa? bukannya perlu anak presiden aja?";0;0;0;0;in;883676574502895616;1763961485699768435;bimkajun;https://twitter.com/bimkajun/status/1763961485699768435
Sat Mar 02 16:16:05 +0000 2024;1763961483116130347;"@Stakof Ben dipikir presiden";0;0;0;0;in;702715236080484352;1763852963796369449;PoncoSusilo1976;https://twitter.com/PoncoSusilo1976/status/1763961483116130347
