created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 13 01:24:48 +0000 2023;1734746157992280110;"Ya Allah moga pak anies menang pemilu 2024, bawaannya tenang berkarisma trus omongan bermutu, pengen bgt punya presiden kek gitu T___T dan semoga bisa buat Indonesia lebih maju dan makmur lagi aamiin";0;0;0;0;in;1403928464332267521;1734746157992280110;mangofeell;https://twitter.com/mangofeell/status/1734746157992280110
Wed Dec 13 01:01:46 +0000 2023;1734740360075858370;"semakin yakin kalo Presiden Indonesia 2024 itu Anies Baswedan🫡";0;0;0;0;in;916851714526814208;1734740360075858370;humaanbread;https://twitter.com/humaanbread/status/1734740360075858370
Wed Dec 13 00:40:50 +0000 2023;1734735092638253236;"Marwah hukum di Indonesia sekarang telah turun dan pak anies siap menaikan maraah hukum yang telah turun tersebut.  Semangat pak anies presiden 2024 #MenangSeputaran https://t.co/1lGJRwmAkp";0;0;0;0;in;1636744436892987392;1734735092638253236;randys9394;https://twitter.com/randys9394/status/1734735092638253236
Wed Dec 13 00:05:16 +0000 2023;1734726143243403297;"@aniesbaswedan TETAP KAWAL BAPAK ANIES BASWEDAN MENJADI PRESIDEN KE 8 REPUBLIK INDONESIA UNTUK 2 PERIODE 2024-2034😍";0;0;0;0;in;1096436106407469057;1734589596535840947;autofaedah;https://twitter.com/autofaedah/status/1734726143243403297
Tue Dec 12 23:58:01 +0000 2023;1734724317148291206;"Saya harap di Awal 2024 , hukum indonesia bisa lebih ADIL. Entah itu untuk yg PUNYA UANG ataupun yg MISKIN.   Rakyat indonesia berharap, pak Anies bisa menjadi Presiden 2024 dan mewujudkan keadilan indonesia. #MenangSeputaran https://t.co/s7a3MCvxv4";0;0;0;0;in;2507655720;1734724317148291206;SasaStavy;https://twitter.com/SasaStavy/status/1734724317148291206
Tue Dec 12 23:45:32 +0000 2023;1734721175975326175;"Maa Syaa Allah prestasi pak Anies Baswedan. In shaa Allah prestasi mudah mendapatkan izin bangunan tempat ibadah di seluruh Indonesia, bila jadi presiden 2024  #AMINAjaDulu https://t.co/4FOCOhkDCa";0;0;0;1;in;1031952208047161344;1734721175975326175;AdjieFaisa;https://twitter.com/AdjieFaisa/status/1734721175975326175
Tue Dec 12 23:44:03 +0000 2023;1734720804070494461;"@tvOneNews pak anies presiden indonesia 2024 AMIN";0;0;0;0;in;1731590245060407296;1734448290874446247;azlimaurina;https://twitter.com/azlimaurina/status/1734720804070494461
Tue Dec 12 23:25:16 +0000 2023;1734716074699223287;"@susipudjiastuti Smoga 2024 Anies jdi Presiden RI tuk Indonesia yg lbh baik,spya maling maling elit sprti ini bs dibabat habis.Bu Susi nanti jd menterinya lg bu,biar kapal2 maling ditenggelamkan.";0;0;0;2;in;1684430040585621504;1734515529342431684;hermawan_h18139;https://twitter.com/hermawan_h18139/status/1734716074699223287
Tue Dec 12 23:21:40 +0000 2023;1734715168188469688;"Zakir La Andjo : Tak ada cara lain utk selamatkan  Indonesia dari Cengkraman Oligharki, selain kita Full Dukung dan Coblos Anies-Muhaimin sbg Presiden Indonesia pada pilpres 14/02/2024";0;0;0;0;in;1479839665825849347;1734715168188469688;SwaraRepublik8;https://twitter.com/SwaraRepublik8/status/1734715168188469688
Tue Dec 12 23:08:17 +0000 2023;1734711801927921872;"@MDH__SNA Alhamdulillah .. Hebat Sekali Bapak Anies Baswedan... Semoga beliau jadi presiden Indonesia 2024... Aamiin Ya Allah...";0;1;1;2;in;732115060844175360;1734624206539640840;cahayafikiran;https://twitter.com/cahayafikiran/status/1734711801927921872
Tue Dec 12 22:51:53 +0000 2023;1734707672354636043;"Pak anies memang peduli kepada rakyat indonesia, siap membantu yang lagi kesusahan. AMIN presiden 2024 #hotlineparis https://t.co/TUB3nJvhZB";0;0;0;0;in;1559523858621038594;1734707672354636043;suharto97680683;https://twitter.com/suharto97680683/status/1734707672354636043
Tue Dec 12 22:44:06 +0000 2023;1734705715279733154;"BISMILLAH #AMINTerbaikNo1 #AMINUnggulDebatCapres  Semoga Masyarakat Indonesia Semakin Yakin dan Memantapkan Pilihannya Kepada Pasangan Presiden dan Wakil Presiden 2024 ANIES-MUHAIMIN Menuju Perubahan Indonesia Berkeadilan @sorotannetizen  @aniesbaswedan  @cakimiNOW  @DPP_PKB https://t.co/LTOF0k0NCc";0;0;0;0;in;1565217256241786880;1734705715279733154;Asmiaty1234;https://twitter.com/Asmiaty1234/status/1734705715279733154
Tue Dec 12 22:43:36 +0000 2023;1734705591426179554;"@descha05 Ya Aloh menangkan pak anies jd presiden Indonesia 2024 AMIN🤲";0;0;0;1;in;1321314974476611585;1734564905322529258;adja_lila;https://twitter.com/adja_lila/status/1734705591426179554
Tue Dec 12 21:53:55 +0000 2023;1734693085303693689;"@kikysaputrii TETAP KAWAL BAPAK ANIES BASWEDAN MENJADI PRESIDEN KE 8 REPUBLIK INDONESIA UNTUK 2 PERIODE 2024-2034😍";0;0;0;1;in;1096436106407469057;1734568455725342992;autofaedah;https://twitter.com/autofaedah/status/1734693085303693689
Tue Dec 12 20:35:30 +0000 2023;1734673353947115888;"Lihat Pebandingan perincian berdasarkan subwilayah di Google Trends untuk Pemilihan umum Presiden Indonesia 2024, Anies Baswedan, Prabowo Subianto, Ganjar Pranowo - Indonesia, Sehari terakhir - https://t.co/1k7o1sZikg";0;0;0;0;in;1422607832327749635;1734673353947115888;Tox123x;https://twitter.com/Tox123x/status/1734673353947115888
Tue Dec 12 20:24:28 +0000 2023;1734670576202260717;"@tvOneNews Insya Allah, kami 181 juta rakyat Indonesia siap mendukung Pak Anies Rasyid Baswedan sebagai Presiden RI 2024-2029. 🇮🇩📷️ #AniesUntukIndonesia";0;0;0;0;in;1712970410348691456;1734461603012374776;Titi298525;https://twitter.com/Titi298525/status/1734670576202260717
Tue Dec 12 19:01:35 +0000 2023;1734649715407699990;"Anies Layak Menjadi Presiden Indonesia 2024-2029.  Anies sangat menguasai persoalan bangsa ini, dan Rakyat Indonesia Dapat Menilai mana Pemimpin Yang Cerdas &amp  Mana Pemimpin Yang Main Main... https://t.co/THZfpfiLTi";14;42;650;1949;in;1227719379103571968;1734649715407699990;sutanmangara;https://twitter.com/sutanmangara/status/1734649715407699990
Tue Dec 12 18:28:41 +0000 2023;1734641436883120294;"Pak ganjar calon yang paling tegas Cocok menjadi presiden indonesia 2024  .   tag || No 2 Emosian Anies Tiara Andini Ordal Budiman Ganjar No 3 Hotline Paris Wakanda No More Debat Capres Angin Paslon 1 Sat Set Wowo Ahok MKMK Let Him Cook El Gemoy Km 50 Ulti Emma Wadas || https://t.co/pO3Ek0csDD";0;0;0;1;in;1608522814000336896;1734641436883120294;Ahlikomik;https://twitter.com/Ahlikomik/status/1734641436883120294
Tue Dec 12 17:42:54 +0000 2023;1734629917042655488;"Wakanda no more  Indonesia forever   Insya Allah Anies the next presiden 2024  Aamiin ya robbal'allamin";0;0;0;1;in;1187711645805506561;1734629917042655488;sensus_888;https://twitter.com/sensus_888/status/1734629917042655488
