created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jun 21 10:50:49 +0000 2023;1671470724979265536;"Tak Salah Ganjar di anggap Masyarakat Jateng sebagai Pahlawan mereka.  Pengabdian Tulus serta Kebijakan beliau yg peduli pada orang kecil.  Benar2 sangat bisa di rasakan warganya.  Tak ada Ganjalan lagi di hati. Mantap &amp  Bulatkan Tekad. 2024 Ganjar Pranowo Presiden Indonesia  🇮🇩 https://t.co/GSxrTSG6GE";0;1;11;17;in;1556789140435324929;1671460330776715266;Kanjeng2022;https://twitter.com/Kanjeng2022/status/1671470724979265536
Wed Jun 21 08:30:15 +0000 2023;1671435348424151040;"Ganjar pranowo presiden 2024 indonesia https://t.co/4XmkoPpO7z #Pilpres2024 #pilpres #PDIPerjuangan #pdip #JokoWidodo";0;0;0;0;in;1145874287636516864;1671435348424151040;gigolo24jam_sby;https://twitter.com/gigolo24jam_sby/status/1671435348424151040
Wed Jun 21 07:55:13 +0000 2023;1671426533817462786;"Lugas dan Pro Rakyat Kecil, Gabungan Seniman Indonesia Kompak Dukung Ganjar Presiden 2024 Lady Nayoan Ahmad 2024 #MenangTotal Gojek https://t.co/aoEx6QL1PB";0;0;0;1;in;1598581930106028032;1671426533817462786;RahayuAyudyah;https://twitter.com/RahayuAyudyah/status/1671426533817462786
Wed Jun 21 05:11:47 +0000 2023;1671385404560539649;"Dalam keceriaan dan kesyukuran ini, Sahabat Ganjar yang hadir berjanji untuk terus mendukung dalam memenangkan Ganjar Pranowo sebagai Presiden Indonesia 2024.  #DirgahayuKe2SAGA https://t.co/NTnkJXbqcF";0;0;0;1;in;1480825975180955648;1671385387598761984;Arya_EPS;https://twitter.com/Arya_EPS/status/1671385404560539649
Wed Jun 21 05:06:46 +0000 2023;1671384140787359747;"Suasana syukuran memenuhi ruangan saat pemotongan tumpeng dalam Perayaan Hari Ulang Tahun Sahabat Ganjar yang ke 2.   Sahabat Ganjar yang hadir berjanji untuk terus mendukung dalam memenangkan Ganjar Pranowo sebagai Presiden Indonesia 2024. #DirgahayuKe2SAGA https://t.co/XMAu1ki48P";0;0;0;0;in;1550848152743268352;1671384140787359747;arisputra1515;https://twitter.com/arisputra1515/status/1671384140787359747
Wed Jun 21 05:05:15 +0000 2023;1671383758212304897;"Dalam keceriaan dan kesyukuran ini, Sahabat Ganjar yang hadir berjanji untuk terus mendukung dalam memenangkan Ganjar Pranowo sebagai Presiden Indonesia 2024. #DirgahayuKe2SAGA #MEnangkanGAnjar #GenerasiGotongRoyong #sahabatganjar #ganjarpranowo #ganjar https://t.co/kcJJjfce3T";0;0;2;1;in;1429085003946754050;1671383758212304897;waspadaselalu1;https://twitter.com/waspadaselalu1/status/1671383758212304897
Wed Jun 21 04:42:55 +0000 2023;1671378136334999552;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/SdnCJieS0D";0;0;0;0;in;2536538911;1671378136334999552;jepr27;https://twitter.com/jepr27/status/1671378136334999552
Wed Jun 21 04:42:53 +0000 2023;1671378131507372032;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/j5XJsWxQRu";0;0;0;0;in;2458932284;1671378131507372032;KhaiTrisha;https://twitter.com/KhaiTrisha/status/1671378131507372032
Wed Jun 21 04:42:51 +0000 2023;1671378120291799041;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/MH1nYiwPSW";0;0;0;0;in;2486339874;1671378120291799041;ladyann_benus;https://twitter.com/ladyann_benus/status/1671378120291799041
Wed Jun 21 03:59:42 +0000 2023;1671367261708484609;"Selamat ulang tahun relawan Sahabat Ganjar ke-2. Semoga semakin jaya dan solid untuk memenangkan Pak Ganjar Pranowo menjadi Presiden di 2024. Semangat untuk Indonesia!  #DirgahayuKe2SAGA https://t.co/TYmQv4AH7m https://t.co/m0c1qfuFSa";0;1;1;0;in;1354780514868097027;1671367261708484609;freecsia;https://twitter.com/freecsia/status/1671367261708484609
