,created_at,user_id_str,username,tweet_url,Tweet,no_stopwords,sentiment
1215,2024-02-28,1462319970184929284,G0mb4k,https://twitter.com/G0mb4k/status/1762739858785853951,"Selamat kepada Jenderal TNI Prabowo Subianto.Tidak akan pernah berhenti untuk terus mengabdi kepada bangsa,negara dan rakyat Indonesia. Selamat juga atas kemenangan Jenderal TNI Prabowo Subianto yang terpilih sebagai Presiden RI ke 8. Tahun 2024 sungguh sangat membahagiakan. https://t.co/GisGapzhYj",selamat jenderal tni prabowo subianto tidak pernah henti abdi bangsa negara indonesia selamat atas menang jenderal tni prabowo subianto bagai presiden ri tahun sunguh sangat bahagia htps t co gisgapzhyj,Positive
1216,2024-02-28,70828230,dawiguna,https://twitter.com/dawiguna/status/1762710595533697300,"Ya, sejarah mencatat, Kembalinya Prabowo ke panggung politik Indonesia adalah krn usaha dari Ibu Megawati dan kini di 2024, Prabowo terpilih menjadi Presiden Kalau orang meributkan Beliau kok diangkat jadi Jenderal, jgn lupa bahwa Presiden itu lebih tinggi dari Jenderal",sejarah catat prabowo pangung indonesia usaha ibu megawati kini prabowo presiden kalau ribut beliau kok angkat jenderal jangan lupa presiden tingi jenderal,Positive
1217,2024-02-28,222346474,YLBHI,https://twitter.com/YLBHI/status/1762698818922205206,"Rilis Pers Koalisi Masyarakat Sipil Pada 28 Februari 2024, Presiden Joko Widodo akan memberikan kenaikan pangkat kehormatan Jenderal Tentara Nasional Indonesia kepada Menteri Pertahanan RI Prabowo Subianto Letjen (purn) Prabowo Subianto. Gelar serupa pernah disematkan kepada… https://t.co/ddAbroBMgi",rilis pers koalisi masyarakat sipil februari presiden joko widodo beri naik pangkat hormat jenderal tentara nasional indonesia menteri tahan ri prabowo subianto letjen purn prabowo subianto gelar rupa pernah semat htps t co dabrobmgi,Positive
1218,2024-02-28,1532853448462733312,ejaferdiansyah,https://twitter.com/ejaferdiansyah/status/1762690694538506283,Selamat &amp Turut bangga kepada Jendral atas penganugrahan kenaikan pangkat oleh Presiden Republik Indonesia. 28 Februari 2024. Hormat Jendral 🫡 https://t.co/c4BJcl462s,selamat amp turut banga jendral atas penganugrahan naik pangkat presiden republik indonesia februari hormat jendral htps t co,Positive
1219,2024-02-28,95578036,awangprasetya,https://twitter.com/awangprasetya/status/1762689364898017500,"Apa kalau Anies Ganjar jadi Presiden Indonesia lebih maju, belum tentu. Apa kalau Prabowo menang Indonesia akan mengalami kemunduran, belum tentu juga. Yang sudah pasti adalah sejak 2024, ketika elitis, borjuis dan oligarkian satu kubu memanipulasi trias politik, Demokrasi…",apa anies ganjar presiden indonesia apa prabowo menang indonesia alami mundur sejak elitis borjuis oligarki satu kubu manipulasi trias demokrasi,Negative
1220,2024-02-28,1218079553999867904,PBHI_Nasional,https://twitter.com/PBHI_Nasional/status/1762687821004042409,"Pada 28 Februari 2024, Presiden Joko Widodo akan memberikan kenaikan pangkat kehormatan Jenderal Tentara Nasional Indonesia kepada Menteri Pertahanan RI Prabowo Subianto Letjen (purn) Prabowo Subianto.",februari presiden joko widodo beri naik pangkat hormat jenderal tentara nasional indonesia menteri tahan ri prabowo subianto letjen purn prabowo subianto,Positive
1221,2024-02-28,1465128486113198085,TriHerm24638732,https://twitter.com/TriHerm24638732/status/1762687183906119929,"Benar adanya analisa Prabowo saat Kampanye Pilpres 2019, bahwa 2030 Indonesia kemungkinan bubar, Analisanya sederhana, 2024-2029 Prabowo Presiden, 2029 Gibran “dipaksain” jadi Presiden … 2030 Indonesia Bubar !! 👏🏻👏🏻👏🏻👏🏻👏🏻",benar analisa prabowo sat kampanye pilpres indonesia mungkin bubar analisanya sederhana prabowo presiden gibran dipaksain presiden indonesia bubar,Negative
1222,2024-02-28,1548530637945982979,luckylucky0971,https://twitter.com/luckylucky0971/status/1762685518087917869,Presiden Indonesia 🇲🇨 Joko Widodo menganugerahkan kenaikan pangkat istimewa menjadi Jenderal TNI Kehormatan (Hor) kepada Menteri Pertahanan Prabowo Subiyanto yg dilaksanakan dalam Rapim TNI-Polri 2024. https://t.co/3FMTHkxVsW,presiden indonesia joko widodo anugerah naik pangkat istimewa jenderal tni hormat hor menteri tahan prabowo subiyanto laksana rapim tni-polri htps t co,Positive
1223,2024-02-28,1753114666812014592,HaposanTren_29,https://twitter.com/HaposanTren_29/status/1762680673670975607,"Sah. Presiden Jokowi Sematkan Pangkat bintang empat di pundak Prabowo Subianto (28/2/2024), Pemberian pangkat diberikan pada Prabowo Subianto sebagai bentuk pangkat kehormatan yang diberikan kepala negara Republik Indonesia #prabowo #naikpangkat #haposantrenofficial_29 #reels https://t.co/5peU4rsDjM",sah presiden jokowi semat pangkat bintang empat pundak prabowo subianto beri pangkat beri prabowo subianto bagai bentuk pangkat hormat beri kepala negara republik indonesia naikpangkat haposantrenoficial rels htps t co,Positive
1224,2024-02-27,2293995271,Sugiyan36298711,https://twitter.com/Sugiyan36298711/status/1762499663587135977,28 februari dilantik jendral..lanjut 21 oktober dilantik jadi presiden tahun 2024 memang awal yg luar biasa bagi pak gemoy semoga sukses menghantarkan indonesia emas 2045 👍,februari lantik jendral lanjut oktober lantik memang awal luar biasa pak gemoy sukses hantar emas,Positive
1225,2024-02-27,1661761654705774594,Prabowofor2024,https://twitter.com/Prabowofor2024/status/1762494315576877541,"Alhamdulillah, presiden terbaik Indonesia",alhamdulilah baik indonesia,Positive
1226,2024-02-27,1239627909834223616,03_malikha,https://twitter.com/03_malikha/status/1762463103625904170,"Semua Rakyat dipaksa Presiden Jokowi menerima suka/tdk curang/tdk Prabowo hrs jd presiden 2024 &amp Gibran Wapres. Selanjutnya Pilgub Kaesang jd Gub.DKI. Tinggal rakyat indonesia hy Jd Patung2 yg bisa melihat,mendegar&amp bicara tp tdk bisa bergerak. #RakyatHrsMelawan",semua rakyat paksa presiden jokowi terima suka tdk curang tdk prabowo amp gibran wapres lanjut pilgub kaesang gub dki tingal hai jd lihat degar amp bicara gerak rakyathrsmelawan,Positive
1227,2024-02-27,1365942073912815622,mindlipstick,https://twitter.com/mindlipstick/status/1762444054196064274,Tp Jokowi memanfaatkan Papi dgn iming² pasti jd Presiden RI asalkan mw berpasangan dgn anaknya dgn melanggar etika+hukum &amp melakukan kecurangan. Ini bkn sifat asli Papi yg pikirannya sy pahami ada di buku Paradoks Indonesia. Hrsnya Papi menolak pangkat tsb agar tdk jd bumerang.🙏,tp jokowi memanfatkan papi iming presiden ri asal pasang anak melangar etika hukum amp laku curang sifat asli papi pikiranya paham buku paradoks indonesia hrsnya papi tolak pangkat bumerang,Negative
1228,2024-02-27,1548530637945982979,luckylucky0971,https://twitter.com/luckylucky0971/status/1762422011224309915,"Capres terpilih Pilpres 2024 Letjen TNI (Purn) Prabowo Subiyanto besok akan menyandang pangkat Jenderal TNI (Purn) ⭐️⭐️⭐️⭐️ yg akan disematkan oleh Presiden Indonesia, Jokowi. Selamat, Jenderal 🫡 KOMANDO!!! 💪🏾🇲🇨",capres pilpres letjen tni purn prabowo subiyanto besok sandang pangkat jenderal tni purn semat presiden indonesia jokowi selamat jenderal komando,Positive
1229,2024-02-27,17128975,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1762417299787554927,Prabowo Subianto-Gibran Rakabuming Raka janji bakal jalanin program Makan Siang Gratis kalo kepilih jadi presiden dan wakil presiden RI periode 2024-2029. Simak lebih lengkap soal program ini di #Ekopedia #CNNIndonesia https://t.co/fHLhK1AjyZ https://t.co/jLXPf7xcmp,prabowo subianto-gibran rakabuming raka janji jalan program makan siang gratis kalo pilih wakil ri periode simak lengkap soal program ekopedia cnindonesia htps t co htps t co,Positive
1230,2024-02-27,58880688,pikiran_rakyat,https://twitter.com/pikiran_rakyat/status/1762381567937397077,"Presiden Joko Widodo (Jokowi) disebut akan ikut berperan di pemerintahan Indonesia pada periode berikutnya, jika paslon nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka menang Pilpres 2024. Menurut Ketua Umum Partai Golkar sekaligus Menteri Koordinator bidang Perekonomian,… https://t.co/U0DlcvDPmN",presiden joko widodo jokowi sebut ikut peran perintah indonesia periode ikut paslon nomor urut prabowo subianto-gibran rakabuming raka menang pilpres turut ketua umum partai golkar sekaligus menteri kordinator bidang ekonomi htps t co,Positive
1231,2024-02-27,3306771829,CNNIDdaily,https://twitter.com/CNNIDdaily/status/1762365179172692093,"Meski kabinet Prabowo-Gibran belum dibentuk, Komandan Tim Kampanye Nasional, TKN Fanta Bidang Pemilih Muda, Arief Rosyid Hasan berharap banyak representasi anak muda yang akan ditugaskan dalam kabinet Presiden dan Wakil Presiden hasil Pilpres 2024. https://t.co/ns6OyEQSsE https://t.co/TrjzI35T4C",meski kabinet prabowo-gibran bentuk komandan tim kampanye nasional tkn fanta bidang pilih muda arief rosyid hasan harap representasi anak muda tugas kabinet presiden wakil presiden pilpres htps t co htps t co,Positive
1232,2024-02-27,1661761654705774594,Prabowofor2024,https://twitter.com/Prabowofor2024/status/1762357276747428101,Anda sudah paham dalam politik apapun bisa terjadi. Yang terjadi sekarang 57℅ Masyarakat Indonesia memilih Prabowo untuk jadi Presiden. Ya anda terima saja. Jangan samakan Indonesia dengan Myanmar. Atau memang anda menginginkan hal itu terjadi. Anda waras?!!!,paham apa jadi jadi sekarang masyarakat indonesia pilih prabowo presiden terima jangan sama indonesia myanmar memang jadi waras,Positive
1233,2024-02-26,1573693904108810240,andri505035111,https://twitter.com/andri505035111/status/1762154437802643912,Prabowo Subianto my presiden Indonesia 2024 https://t.co/m0bbvuWbPp,prabowo subianto my indonesia htps t co,Positive
1234,2024-02-26,1727860654642733056,tanpafollower,https://twitter.com/tanpafollower/status/1762149085514186821,Siapa takut? Kalo hak anget bisa bergulir dan prabowo gibran gagal jadi capres cawapres 2024 dan ganjar yg jadi presiden. Gua bakal bagi2 10juta mobil pajero ke penduduk indonesia wkwkwk. 50juta ekor sapi ke penduduk indonesia wkwkwk Dah puas? Mkmkmkmkmk,siapa takut kalo hak anget gulir gibran gagal cawapres gua mobil pajero duduk wkwkwk ekor sapi duduk wkwkwk dah puas mkmkmkmkmk,Negative
1235,2024-02-26,1745765298240987136,Sersan155,https://twitter.com/Sersan155/status/1762009881077547238,"Jika nanti Pak Prabowo dilantik Presiden 2024 dari rakyat usul meminta presiden dapat berkantor minimal 1 bulan setiap provinsi di indonesia mulai dari ACEH,SUMUT hingga Ke Papua sehingga setiap provinsi dapat merasakan hadirnya Presiden. Demikian Terimakasih",pak prabowo lantik presiden usul minta kantor minimal bulan tiap provinsi mulai aceh sumut hinga papua sehinga tiap provinsi rasa hadir presiden terimakasih,Positive
1236,2024-02-26,1469097798326841345,DeWiKecEb0nG,https://twitter.com/DeWiKecEb0nG/status/1761964110068195329,Calon presiden Prabowo Subianto menerima ucapan selamat dari Presiden Turki Erdogan atas perolehan suara terbanyak dalam Pemilu 2024. Terimakasih atas hub yg sngt erat Indonesia - Turki. 👍 Smg Ganjar &amp Anies legowo #Kemenangan02DiakuiDunia https://t.co/ShKv1KydO1,calon prabowo subianto terima ucap selamat presiden turki erdogan atas suara banyak milu terimakasih atas hubung sangat erat indonesia - turki smg ganjar amp anies legowo htps t co,Positive
1237,2024-02-25,1048226810238971904,SugiartoEnded,https://twitter.com/SugiartoEnded/status/1761891648030814208,"Semoga dokter sehat selalu dan panjang umur, sehingga bulan Oktober 2024 nanti bisa menyaksikan pelantikan Pak Prabowo &amp Mas Gibran sebagai Presiden dan Wakil Presiden Republik Indonesia...",moga dokter sehat selalu panjang umur sehinga bulan oktober saksi lantik pak prabowo amp mas gibran bagai presiden wakil presiden republik indonesia,Positive
1238,2024-02-25,1673208838038880257,deff_iannn,https://twitter.com/deff_iannn/status/1761831592430035218,"https://t.co/FokwOnwYl2 di pidato cak imin stelah gus miftah,cak imin bilang kalau insya allah pak prabowo akan menjadi presiden rwpublik indonesia di th 2024,ini pidato kemaren diacara kemanan indonesia",htps t co pidato cak imin gus miftah cak imin bilang insya alah pak rwpublik tahu pidato kemarin acara keman,Positive
1239,2024-02-25,4409401,ariefimampoero,https://twitter.com/ariefimampoero/status/1761814902334005696,"🫡 Siap... Bapak Letjen TNI (Purn.) Datuk Seri. H. Prabowo Subianto Djojohadikusumo, DGSM., DUBC. Presiden Indonesia 2024-2029. #PrabowoGibran #bersamaindonesiamaju #pilpres2024 https://t.co/NSclIW77N7",siap bapak letjen tni purn datuk seri h prabowo subianto djojohadikusumo dgsm dubc presiden indonesia prabowogibran bersamaindonesiamaju htps t co,Positive
1240,2024-02-25,4409401,ariefimampoero,https://twitter.com/ariefimampoero/status/1761814355254145269,"🫡 Siap... Bapak Letjen TNI (Purn.) Datuk Seri. H. Prabowo Subianto Djojohadikusumo, DGSM., DUBC. Presiden Indonesia 2024-2029. #PrabowoGibran #bersamaindonesiamaju #capres #cawapres #terpilih #pilpres2024 https://t.co/m17vZSJTIT",siap bapak letjen tni purn datuk seri h prabowo subianto djojohadikusumo dgsm dubc presiden indonesia prabowogibran bersamaindonesiamaju cawapres htps t co,Positive
1241,2024-02-25,1601188876672192512,bmerah824,https://twitter.com/bmerah824/status/1761767886115496125,"Di pemilu presiden Indonesia 2024 ini kalau mawu kita telaah, kita bisa mengetahui dari gerbong siapa orang atau kelompok pembuat hoax dan kebencian berasal!, Lihat gerbong prabowo di pilpres 2014 serta 2019 dan bandingkan di gerbong beliau 2024",indonesia mawu tahu gerbong kelompok buat hoax benci asal lihat gerbong banding gerbong,Positive
1242,2024-02-25,1650909743098269697,PCokro69570,https://twitter.com/PCokro69570/status/1761726749384356253,"Presiden negara mana bang...?, Kalo presiden indonesia skr ini Jokowi,pada Oktober nanti presidennya adalah Prabowo. Karena Prabowo menang pilpres 2024.",presiden negara mana bang kalo sekarang jokowi oktober presidenya prabowo prabowo menang,Positive
1243,2024-02-25,1684525684340019200,gabahayatah8,https://twitter.com/gabahayatah8/status/1761722719870316783,Mengapa kita harus mendukung Prabowo sebagai presiden Republik Indonesia pada tahun 2024 sampai 2029 sebab beliau dan ikhlas memimpin bangsa ini #QodariDifitnah Kalah Temper Tantrum,prabowo bagai republik indonesia ikhlas pimpin bangsa qodaridifitnah kalah temper tantrum,Positive
1244,2024-02-25,1685550315242934272,rahmatababil08,https://twitter.com/rahmatababil08/status/1761722718938931685,2024 sudah saatnya Prabowo menjadi presiden Republik Indonesia demi kemakmuran dan kesejahteraan bangsa dan negara Indonesia #QodariDifitnah Kalah Temper Tantrum,sat prabowo republik indonesia makmur kesejahteran bangsa negara indonesia qodaridifitnah kalah temper tantrum,Positive
1245,2024-02-25,1684525684340019200,gabahayatah8,https://twitter.com/gabahayatah8/status/1761722711087149240,Semoga Prabowo Subianto dapat menjadi presiden Republik Indonesia pada pilpres 2024 kami sebagai generasi milenial mendukung langkah beliau #QodariDifitnah Kalah Temper Tantrum,moga prabowo subianto republik indonesia bagai generasi milenial langkah qodaridifitnah kalah temper tantrum,Positive
1246,2024-02-25,46693036,inilahdotcom,https://twitter.com/inilahdotcom/status/1761695555192062374,Lembaga Survei Indonesia (LSI) menyebut mayoritas pemilih Prabowo-Gibran percaya hasil real count perolehan suara Pemilihan Presiden (Pilpres 2024) y... https://t.co/R1YFf6DCX0,lembaga survei indonesia lsi sebut mayoritas pilih prabowo-gibran percaya real count suara pilih presiden pilpres y htps t co,Negative
1247,2024-02-25,1685542561266749443,ratuanisa08,https://twitter.com/ratuanisa08/status/1761587067677487153,2024 sudah saatnya Prabowo menjadi presiden Republik Indonesia demi kemakmuran dan kesejahteraan bangsa dan negara Indonesia #QodariDifitnah Kalah Temper Tantrum,sat prabowo republik indonesia makmur kesejahteran bangsa negara indonesia qodaridifitnah kalah temper tantrum,Positive
1248,2024-02-25,1685572020749402112,AlfianMaul19,https://twitter.com/AlfianMaul19/status/1761586823766090001,Harapan kita adalah 2024 dipimpin oleh presiden yang tegas berani dan mampu menyejukkan masyarakat Indonesia ia ada di Prabowo Subianto #QodariDifitnah Kalah Temper Tantrum,harap pimpin tegas berani mampu sejuk indonesia prabowo subianto qodaridifitnah kalah temper tantrum,Positive
1249,2024-02-25,1685550315242934272,rahmatababil08,https://twitter.com/rahmatababil08/status/1761586820192809372,Semoga Prabowo Subianto dapat menjadi presiden Republik Indonesia pada pilpres 2024 kami sebagai generasi milenial mendukung langkah beliau #QodariDifitnah Kalah Temper Tantrum,moga prabowo subianto republik indonesia bagai generasi milenial langkah qodaridifitnah kalah temper tantrum,Positive
1250,2024-02-25,1569589180912762880,brainnolimit1,https://twitter.com/brainnolimit1/status/1761578819423523033,"G usah pikirin partai yg kalah, pikirin rakyat Indonesia saja yg mau nerima prabowo gibran sebagai presiden 2024-2029, kalo ganjar-mahfud menang yg dipikirkan cuma radikal radikul tok!",g usah pikirin kalah pikirin indonesia terima gibran bagai kalo ganjar-mahfud menang pikir cuma radikal radikul tok,Negative
1251,2024-02-25,147198181,gea_asa,https://twitter.com/gea_asa/status/1761571973325541689,"Hak Angket DPR RI melahirkan pemimpin baru Ganjar Presiden dan Anies Wakil Presiden versi anggota DPR RI (PDIP, Nasdem, PKB, PKS, PPP, dll) Versi Rakyat telah memilih Prabowo - Gibran sebagai Presiden dan Wakil Presiden Indonesia 2024-2029. 🤣😂",hak angket dpr ri lahir pimpin baru ganjar presiden anies wakil presiden versi angota dpr ri pdip nasdem pkb pks p dl versi rakyat pilih prabowo - gibran bagai presiden wakil presiden indonesia,Positive
1252,2024-02-24,1428972172886765571,Saipul76104730,https://twitter.com/Saipul76104730/status/1761537296682422603,"Itu tidak mempengaruhi kemenangan Prabowo - Gibran menjadi Presiden Republik dan Wakil Presiden Republik Indonesia 2024,,, https://t.co/LkuurrlbRu",pengaruh menang prabowo - gibran presiden republik wakil presiden republik indonesia htps t co lkurlbru,Positive
1253,2024-02-24,2520613604,iAmLogan95,https://twitter.com/iAmLogan95/status/1761483948889399494,"Beberapa deretan para pemimpin Negara mengucapkan Selamat Kepada Prabowo yg telah berhasil meraih suara tertinggi dalam Pemilu Pemilihan Presiden Indonesia 2024, Pak Prabowo memang sungguh luar biasa dan sangat Cocok jadi Pemimpin Bangsa ini. #WaktunyaPrabowoGibran https://t.co/Nkofj5KFk1",beberapa deret pimpin negara ucap selamat prabowo hasil raih suara tingi milu pilih presiden indonesia pak prabowo memang sunguh luar biasa sangat cocok pimpin bangsa waktunyaprabowogibran htps t co,Positive
1254,2024-02-24,1615909397007577089,Peryanto84,https://twitter.com/Peryanto84/status/1761438944250691851,"Ankara, 19 Februari 2024 Bapak Presiden Terpilih, Saudara terkasih, Saya ingin mengucapkan selamat kepada Yang Mulia atas nama Rakyat saya dan atas nama saya atas terpilihnya Anda sebagai Presiden Republik Indonesia dan berharap hasil pemilu ini membawa berkah.",ankara februari bapak presiden pilih saudara kasih ucap selamat mulia atas rakyat atas atas pilih bagai presiden republik indonesia harap bawa berkah,Positive
1255,2024-02-24,1727860654642733056,tanpafollower,https://twitter.com/tanpafollower/status/1761274085911519356,Aku juga kalo hak anget terlaksana dan prabowo gibran gagal jadi presiden dan wakil presiden 2024 aku bakal ngasih 1juta orang indonesia masing masing mobil pajero. 2juta orang indonesia masing2 rumah seharga 1 miliar. Silahkan daftar.,aku kalo hak anget laksana gibran gagal wakil aku asih masing masing mobil pajero masing-masing rumah harga miliar silah daftar,Positive
1256,2024-02-24,1635140708075028480,IbrahimGatot1,https://twitter.com/IbrahimGatot1/status/1761217548576759881,Terserah elo denny yang penting 2024 prabowo Gibran presiden dan wakil presiden Indonesia kalau mau nangis nangis laaah gak kuat hidup menghadapi hidup ya sementara pindah negara aja dulu 😁😁😁😁😁😁😁😁😁😁,serah lo deny penting gibran wakil indonesia menang menang lah enggak kuat hidup hadap hidup pindah negara dulu,Positive
1257,2024-02-23,1076742943929585664,HARIMAU_JAYA,https://twitter.com/HARIMAU_JAYA/status/1761115601907638299,"Kau pikir 58% yg pilih itu bukan orang seperti kau juga ? Kehancuran Indonesia bisa trjadi bila akibat hak angket nnti tgl 20 Oktober 2024 tidak ada Pelantikan Presiden, maka akan terjadi kekosongan kekuasaan, disitulah akan bisa terjadi ketidak pastian",kau pikir kau hancur indonesia jadi bila akibat hak angket tanggal oktober lantik presiden jadi kosong kuas situ jadi,Negative
1258,2024-02-23,841922858,Laweyanku,https://twitter.com/Laweyanku/status/1761069099281723420,MARET 2024. Indonesia akan resmi menetapkan Presiden terpilih. Yang juga menandakan kemenangan pilpres SEKALI putaran oleh PRABOWO-GIBRAN.,maret indonesia tetap presiden tanda menang sekali putar prabowo-gibran,Positive
1259,2024-02-23,2310130972,kariambesi,https://twitter.com/kariambesi/status/1760959577234006071,Presiden Rusia Vladimir Putin Mengucapkan Selamat kepada Presiden Terpilih Indonesia Prabowo Subianto atas Kemenangan di Pemilihan Presiden 2024 #patriotprabowo #prabowosangperekat #prabowosatria #prabowosubianto #prabowo https://t.co/ZmcJUfOTCQ,presiden rusia vladimir putin ucap selamat presiden pilih indonesia prabowo subianto atas menang pilih presiden patriotprabowo prabowosangperekat prabowosatria prabowosubianto htps t co zmcjufotcq,Positive
1260,2024-02-23,1474011848118657029,_rakyatmerdeka,https://twitter.com/_rakyatmerdeka/status/1760912162615382304,"Capres Prabowo Subianto mendapat ucapan selamat dari Presiden Turki, Recep Tayyip Erdogan, karena unggul dalam penghitungan cepat (quick count) Pilpres 2024. Ucapan selamat itu, melalui surat yang disampaikan Duta Besar Turki untuk Indonesia, Talip Kucukcan kepada Prabowo, Kamis… https://t.co/XKtVO3aC33",capres prabowo subianto ucap selamat presiden turki recep tayip erdogan ungul hitung cepat quick count pilpres ucap selamat lalu surat duta besar turki indonesia talip kucukcan prabowo kamis htps t co,Positive
1261,2024-02-23,1492081456126259206,StevanFirman15,https://twitter.com/StevanFirman15/status/1760902642476503347,"Hasil hitung cepat atau quick count Indikator Politik Indonesia menunjukkan, pasangan calon presiden dan calon wakil presiden (capres-cawapres) Prabowo Subianto dan Gibran Rakabuming Raka menempati posisi teratas dalam pemilihan presiden (pilpres) 2024✌. https://t.co/OEUH25siQl",hasil hitung cepat quick count indikator politik indonesia tunjuk pasang wakil capres-cawapres prabowo subianto gibran rakabuming raka tempat posisi atas htps t co,Positive
1262,2024-02-23,1492081456126259206,StevanFirman15,https://twitter.com/StevanFirman15/status/1760902372036096186,"Hasil hitung cepat atau quick count Indikator Politik Indonesia menunjukkan, pasangan calon presiden dan calon wakil presiden (capres-cawapres) nomor urut 2, Prabowo Subianto dan Gibran Rakabuming Raka menempati posisi teratas dalam pemilihan presiden (pilpres) 2024. https://t.co/fSwk5cgjfI",hasil hitung cepat quick count indikator politik indonesia tunjuk pasang wakil capres-cawapres nomor urut prabowo subianto gibran rakabuming raka tempat posisi atas htps t co,Positive
1263,2024-02-23,1685542561266749443,ratuanisa08,https://twitter.com/ratuanisa08/status/1760862055051972933,Semoga Prabowo Subianto dapat menjadi presiden Republik Indonesia pada pilpres 2024 kami sebagai generasi milenial mendukung langkah beliau #LegowoAja Prabowo Presiden,moga prabowo subianto republik indonesia bagai generasi milenial langkah legowoaja prabowo presiden,Positive
1264,2024-02-23,1685542561266749443,ratuanisa08,https://twitter.com/ratuanisa08/status/1760862050333401596,Mengapa kita harus mendukung Prabowo sebagai presiden Republik Indonesia pada tahun 2024 sampai 2029 sebab beliau dan ikhlas memimpin bangsa ini #LegowoAja Prabowo Presiden,prabowo bagai republik indonesia ikhlas pimpin bangsa legowoaja prabowo presiden,Positive
1265,2024-02-23,1685572020749402112,AlfianMaul19,https://twitter.com/AlfianMaul19/status/1760862049389715512,Harapan kita adalah 2024 dipimpin oleh presiden yang tegas berani dan mampu menyejukkan masyarakat Indonesia ia ada di Prabowo Subianto #LegowoAja Prabowo Presiden,harap pimpin tegas berani mampu sejuk indonesia prabowo subianto legowoaja prabowo presiden,Positive
1266,2024-02-23,1685545157595439104,BilqisRoma7,https://twitter.com/BilqisRoma7/status/1760862044796994021,2024 sudah saatnya Prabowo menjadi presiden Republik Indonesia demi kemakmuran dan kesejahteraan bangsa dan negara Indonesia #LegowoAja Prabowo Presiden,sat prabowo republik indonesia makmur kesejahteran bangsa negara indonesia legowoaja prabowo presiden,Positive
1267,2024-02-23,1685587014480211968,fitriaantasari,https://twitter.com/fitriaantasari/status/1760862042544812179,Indonesia adalah negara yang besar negara yang kaya dan 2024 semoga Indonesia dipimpin oleh yang berani tulus ikhlas seperti Prabowo Subianto #LegowoAja Prabowo Presiden,indonesia negara negara kayak indonesia pimpin berani tulus ikhlas prabowo subianto legowoaja prabowo presiden,Positive
1268,2024-02-23,1202059161648824320,SupenpriS,https://twitter.com/SupenpriS/status/1760843048530190754,"Yang penting bagi kami Prabowo Presiden Indonesia, 2024 - 2029...itu saja, karna kami memilih pigur bukan partai !!!",penting prabowo presiden indonesia - itu pilih pigur,Positive
1269,2024-02-22,1575064788161667072,PropertyTaja,https://twitter.com/PropertyTaja/status/1760702780774514982,Ikut mendoa kan semoga rakyat Indonesia memilih dan BPK Prabowo Subianto menjaga rakyat Indonesia dan kehidupan rakyat mudah mencari rijki ny dg ekonomi yg bisa rakyat mampu beli 2024 presiden RI BPK Prabowo,ikut doa indonesia pilih bpk prabowo subianto jaga indonesia hidup mudah cari rijki nya ekonomi mampu beli ri bpk prabowo,Positive
1270,2024-02-22,1723628185609478144,Ipaahu,https://twitter.com/Ipaahu/status/1760658601356702113,"MasyAllah, Bapak menerima surat ucapan selamat dari Presiden Türkiye mengenai hasil sementara Pilpres tahun 2024, dan surat ini diberikan langsung oleh Duta Besar Türkiye untuk indonesia, Keren!, https://t.co/R9p15ijybl",masya bapak terima surat ucap selamat presiden t rkiye kena pilpres surat beri langsung duta besar t rkiye keren htps t co,Positive
1271,2024-02-22,3291269976,wallpp099,https://twitter.com/wallpp099/status/1760620119062151657,Presiden Vladimir Putin Rusia Mengucapkan Selamat Kepada Presiden Terpilih Indonesia Prabowo Subianto atas Kemenangan dalam Pemilihan Presiden 2024 #patriotprabowo #prabowosangperekat #prabowosatria #prabowosubianto #prabowo https://t.co/slrGe44nKo,presiden vladimir putin rusia ucap selamat presiden pilih indonesia prabowo subianto atas menang pilih presiden patriotprabowo prabowosangperekat prabowosatria prabowosubianto htps t co,Positive
1272,2024-02-22,3615171074,imujinngawa,https://twitter.com/imujinngawa/status/1760619894222303513,Putin mengucapkan selamat kepada Prabowo Subianto sebagai Presiden Terpilih Indonesia atas kemenangan di Pemilu Presiden 2024 #patriotprabowo #prabowosangperekat #prabowosatria #prabowosubianto #prabowo https://t.co/AJcao7OZDY,putin ucap selamat prabowo subianto bagai presiden pilih indonesia atas menang milu presiden patriotprabowo prabowosangperekat prabowosatria prabowosubianto htps t co,Positive
1273,2024-02-22,840936330322354176,aldabeltea77,https://twitter.com/aldabeltea77/status/1760619652852699210,Presiden Rusia Vladimir Putin Mengucapkan Selamat kepada Prabowo Subianto atas Kemenangan di Pemilihan Presiden Indonesia 2024 #patriotprabowo #prabowosangperekat #prabowosatria #prabowosubianto #prabowo https://t.co/RjdXfe1POu,presiden rusia vladimir putin ucap selamat prabowo subianto atas menang pilih presiden indonesia patriotprabowo prabowosangperekat prabowosatria prabowosubianto htps t co,Positive
1274,2024-02-22,874862814866939904,robbysunata,https://twitter.com/robbysunata/status/1760591917354803662,"februari 2024 - prabowo berpeluang jadi presiden, - tornado terjadi pertama kali di indonesia, alam pun jengkel.",februari - peluang - tornado jadi pertama kali alam jengkel,Negative
