,created_at,user_id_str,tweet_url,Tweet,no_stopwords,sentiment
279,2023-06-14,2498043342,https://twitter.com/temangp2024/status/1668820911406080000,Ganjar Pranowo Presiden Indonesia 2024 https://t.co/WPN276rxAj,ganjar pranowo presiden indonesia htps t co,Positive
280,2023-06-14,1439615400052879366,https://twitter.com/kadrunsarap50/status/1668814886078644224,Menurut keputusan tuhan yang maha esa nomor 2024 Ganjar adalah presiden Indonesia 👏👏👏,turut tuhan maha esa nomor ganjar indonesia,Positive
281,2023-06-14,2536538911,https://twitter.com/jepr27/status/1668813721995706368,Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/wLwUm1jZfv,ganjar ganjar ganjar sosok belakang muncul mu idola tuju pilih ganjar bagai presiden indonesia the next ganjarcapres htps t co,Positive
282,2023-06-14,2486339874,https://twitter.com/ladyann_benus/status/1668813715289047041,Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/IyMZ6xvlYV,ganjar ganjar ganjar sosok belakang muncul mu idola tuju pilih ganjar bagai presiden indonesia the next ganjarcapres htps t co,Positive
283,2023-06-14,1302788852638085120,https://twitter.com/Hasyim02742849/status/1668801308877545472,"Mof on bpk lijal lamli jgn sampai dendamu dibawa mati ,2024 ganjar presiden untuk indonesia maju 🙏🏼🙏🏼🙏🏼",mof on bpk lijal lamli jangan denda bawa mati,Negative
284,2023-06-14,2503761613,https://twitter.com/IDSahabatGanjar/status/1668783554418057217,Solid bergerak untuk Indonesia Raya 🤟🏻 Ganjar Pranowo untuk Presiden RI 2024 #SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/M9ldhrb7a4,solid gerak indonesia raya ganjar pranowo presiden ri sahabatganjar ganjarpranowo ganjar menangkanganjar generasigotongroyong htps t co,Positive
285,2023-06-14,2162133289,https://twitter.com/sahabatganjarid/status/1668783507865497600,Solid bergerak untuk Indonesia Raya 🤟🏻 Ganjar Pranowo untuk Presiden RI 2024 #SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/XnKRWNwdoA,solid gerak indonesia raya ganjar pranowo presiden ri sahabatganjar ganjarpranowo ganjar menangkanganjar generasigotongroyong htps t co xnkrwnwdoa,Positive
286,2023-06-14,1230994530083565568,https://twitter.com/sahabatganjar/status/1668783459337383936,Solid bergerak untuk Indonesia Raya 🤟🏻 Ganjar Pranowo untuk Presiden RI 2024 #SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/zUymKqf61X,solid gerak indonesia raya ganjar pranowo presiden ri sahabatganjar ganjarpranowo ganjar menangkanganjar generasigotongroyong htps t co,Positive
287,2023-06-14,21287066,https://twitter.com/beritajatimcom/status/1668780805173432321,"Baleho Ganjar Pranowo di Sampang Naik Turun. Sempat diturunkan oleh jajaran Satuan Polisi Pamong Praja (Satpol PP), baleho calon Presiden Republik Indonesia 2024, Ganjar Pranowo, kembali terpasang… #PolitikPemerintahan #2024 #baleho via https://t.co/rbzsEhuVKe",baleho ganjar pranowo sampang naik turun sempat turun jajar satu polisi pamong praja satpol p baleho presiden republik indonesia ganjar pranowo pasang politikpemerintahan baleho via htps t co rbzsehuvke,Negative
288,2023-06-13,1321924611647262721,https://twitter.com/ArthurNataNael6/status/1668705397660856320,"Ganjar makan bersama 9 naga Indonesia,dipastikan ganjar Menang 2024 jadi presiden",ganjar makan naga indonesia menang,Positive
289,2023-06-13,2655369602,https://twitter.com/adendidi58/status/1668622219738746882,"_Makan Malam Presiden RI, *Bpk. Joko Widodo* bersama Calon Presiden RI 2024 - 2029 *Bpk. Ganjar Pranowo* yang nanti akan meneruskan Untuk Indonesia Semakin Maju, berlangsung hangat &amp penuh kekeluargaan_ 👌🏻👍🏻❤️💪🏻🇮🇩🤲🏻😇 https://t.co/NS7IREuJLx",makan malam presiden ri bpk joko widodo calon presiden ri - bpk ganjar pranowo terus indonesia makin maju langsung hangat amp penuh kekeluargan htps t co,Positive
290,2023-06-13,1350839591247331328,https://twitter.com/Jali86476093/status/1668568505715924992,Seluruh rakyat Indonesia sudah tidak percaya dengan Ganjar dan PDIP. Kami ingin Anies Baswedan jadi Presiden Indonesia di tahun 2024.,seluruh indonesia percaya ganjar pdip anies baswedan presiden indonesia,Positive
291,2023-06-13,435004096,https://twitter.com/Aryprasetyo85/status/1668543255162818560,Partai Perindo Sumut Siap Menangkan di Pilpres 2024 Pengurus dan kader Partai Persatuan Indonesia (Perindo) di Sumatera Utara menyatakan kesiapan mereka untuk mendukung dam memenangkan Ganjar Pranowo di Pemilihan Presiden (Pilpres) 2024 mendatang.… https://t.co/QaYDmUii0y,partai perindo sumut siap menang pilpres urus kader partai satu indonesia perindo sumatera utara nyata kesiap dam menang ganjar pranowo pilih presiden pilpres datang htps t co,Positive
292,2023-06-13,1541424283037347841,https://twitter.com/jak_moel/status/1668519065210560514,Ganjar Pranowo Anugerah bagi Indonesia Maju setelah Jokowi. Mudah-mudahan Berkah dan tiada halangan berarti. Ganjar Pranowo Presiden di 2024,ganjar pranowo anugerah indonesia maju jokowi mudah berkah tiada halang arti ganjar pranowo presiden,Positive
293,2023-06-13,1621052833176104961,https://twitter.com/ilhammita46/status/1668518346739027970,"Calon presiden 2024 yg di idolakan semua kalangan termasuk anak muda, pak ganjar pranowo Indonesia emas 2045 sudah di depan mata https://t.co/E6xgX66hd8",calon idola kalang masuk anak muda pak indonesia emas depan mata htps t co,Positive
294,2023-06-13,1579854111209533440,https://twitter.com/Ranger_Merah_21/status/1668515102956613632,Deklarasi Ganjar Pranowo Presiden Republik Indonesia (GPRI) Untuk Pemenangan Ganjar Pranowo dalam Pemilu 2024 #4 https://t.co/3jKAmQnytV,deklarasi ganjar pranowo presiden republik indonesia gpri menang ganjar pranowo milu htps t co,Positive
295,2023-06-13,1579854111209533440,https://twitter.com/Ranger_Merah_21/status/1668515100809129984,Deklarasi Ganjar Pranowo Presiden Republik Indonesia (GPRI) Untuk Pemenangan Ganjar Pranowo dalam Pemilu 2024 #3 https://t.co/kUVmyZ7cYF,deklarasi ganjar pranowo presiden republik indonesia gpri menang ganjar pranowo milu htps t co,Positive
296,2023-06-13,1579854111209533440,https://twitter.com/Ranger_Merah_21/status/1668515097797603328,Deklarasi Ganjar Pranowo Presiden Republik Indonesia (GPRI) Untuk Pemenangan Ganjar Pranowo dalam Pemilu 2024 #2 https://t.co/Gv7g7TPuPw,deklarasi ganjar pranowo presiden republik indonesia gpri menang ganjar pranowo milu htps t co,Positive
297,2023-06-13,1579854111209533440,https://twitter.com/Ranger_Merah_21/status/1668515095700475904,Deklarasi Ganjar Pranowo Presiden Republik Indonesia (GPRI) Untuk Pemenangan Ganjar Pranowo dalam Pemilu 2024 https://t.co/1gA43VU5LZ,deklarasi ganjar pranowo presiden republik indonesia gpri menang ganjar pranowo milu htps t co,Positive
298,2023-06-13,1530098466424168450,https://twitter.com/Endabiyan/status/1668504084314468352,Kita dukung ganjar untuk presiden Indonesia ke 2024,indonesia,Positive
299,2023-06-13,41730943,https://twitter.com/VIVAcoid/status/1668490948928495618,"Pegiat media sosial yang merupakan kader Partai Solidaritas Indonesia (PSI), Ade Armando mendapat kabar bahwa bakal calon presiden, Ganjar Pranowo sudah meneken kontrak dengan PDI Perjuangan, jika dirinya berhasil menjadi presiden pada 2024 mendatang. https://t.co/mRxxqm7bew https://t.co/zkHoVTThPo",giat media sosial rupa kader partai solidaritas indonesia psi ade armando kabar ganjar pranowo teken kontrak pdi juang diri hasil datang htps t co htps t co zkhovthpo,Positive
300,2023-06-13,2536538911,https://twitter.com/jepr27/status/1668482865510895619,Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/eakaHIpbE4,ganjar ganjar ganjar sosok belakang muncul mu idola tuju pilih ganjar bagai presiden indonesia the next ganjarcapres htps t co,Positive
