,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,no_tag
408,Sun Jun 04 08:05:55 +0000 2023,1665268629351579649,@tvOneNews Lebih baik Anies Baswedan jadi Presiden Indonesia di tahun 2024.  Ganjar dan Prabowo tidak layak jadi Presiden...!!!,0,0,0,0,in,1350839591247331328,1665257064715931653,Jali86476093,https://twitter.com/Jali86476093/status/1665268629351579649,Lebih baik Anies Baswedan jadi Presiden Indonesia di tahun 2024. Ganjar dan Prabowo tidak layak jadi Presiden...!!!
409,Sun Jun 04 08:02:36 +0000 2023,1665267797935685632,@tvOneNews Lebih baik Anies Baswedan jadi Presiden Indonesia di tahun 2024 daripada Ganjar atau Prabowo.,0,0,0,4,in,1350839591247331328,1665263513760317440,Jali86476093,https://twitter.com/Jali86476093/status/1665267797935685632,Lebih baik Anies Baswedan jadi Presiden Indonesia di tahun 2024 daripada Ganjar atau Prabowo.
410,Sun Jun 04 07:41:47 +0000 2023,1665262555722563585,@YepryR 2024 Anies Presiden Indonesia Kebencian tdk akan bs mengalahkan kemenangan,0,0,0,0,in,1384439076741279745,1665195246119186432,UcokPart,https://twitter.com/UcokPart/status/1665262555722563585,2024 Anies Presiden Indonesia Kebencian tdk akan bs mengalahkan kemenangan
411,Sun Jun 04 07:03:05 +0000 2023,1665252819925073920,"@ch_chotimah2 Rakyat Indonesia🇮🇩 tdk percaya dengan pencitraan sudah basi mohon maaf sekali..🙏 Maunya rakyat Indonesia🇮🇩 kerja BENAR' melayani rakyat mampu berkeadilan sosial bagi rakyat mampu membawa Indonesia maju  Kami percaya bersama Anies Baswedan 2024 Menang Presiden RI 1🇮🇩🙏""",0,0,0,11,in,1384439076741279745,1665207540718923776,UcokPart,https://twitter.com/UcokPart/status/1665252819925073920,"Rakyat Indonesia🇮🇩 tdk percaya dengan pencitraan sudah basi mohon maaf sekali..🙏 Maunya rakyat Indonesia🇮🇩 kerja BENAR' melayani rakyat mampu berkeadilan sosial bagi rakyat mampu membawa Indonesia maju Kami percaya bersama Anies Baswedan 2024 Menang Presiden RI 1🇮🇩🙏"""
412,Sun Jun 04 06:54:47 +0000 2023,1665250728565153794,Ini pemimpin Benar!!  Semoga negara tetangga Malaysia lebih maju pesat di pimpin PM Anwar Ibrahim. Begitu juga Indonesia Insya Allah di pimpin Presiden Anies Baswedan 2024 Menang🇮🇩🙏,0,0,0,2,in,1384439076741279745,1665250728565153794,UcokPart,https://twitter.com/UcokPart/status/1665250728565153794,Ini pemimpin Benar!! Semoga negara tetangga Malaysia lebih maju pesat di pimpin PM Anwar Ibrahim. Begitu juga Indonesia Insya Allah di pimpin Presiden Anies Baswedan 2024 Menang🇮🇩🙏
413,Sun Jun 04 06:14:03 +0000 2023,1665240477610950656,"@Cugak606060 @KrisyantoOni Apapun itu namanya..!!Anies Baswedan putra terbaik Indonesia🇮🇩 saat ini mampu membawa Indonesia maju di 2024sebagai Presiden Indonesia Ini pemimpinBenar""bukan kaleng-kaleng kata anak Sumatra  bukan jg tong kosong nyaring.,""banyak janj'i manis ternyata bo..g 2024 Rakyat bahagia🇮🇩""",0,1,0,1,in,1384439076741279745,1663737526178426880,UcokPart,https://twitter.com/UcokPart/status/1665240477610950656,"Apapun itu namanya..!!Anies Baswedan putra terbaik Indonesia🇮🇩 saat ini mampu membawa Indonesia maju di 2024sebagai Presiden Indonesia Ini pemimpinBenar""bukan kaleng-kaleng kata anak Sumatra bukan jg tong kosong nyaring.,""banyak janj'i manis ternyata bo..g 2024 Rakyat bahagia🇮🇩"""
414,Sun Jun 04 01:35:37 +0000 2023,1665170410806321152,"@CNNIndonesia Laksanakan, menangkan capres petugas rakyat utk perubahan indonesia lebih baik. Anies presiden 2024",0,0,0,0,in,1539510963103465473,1664624733025976322,anta_hary,https://twitter.com/anta_hary/status/1665170410806321152,"Laksanakan, menangkan capres petugas rakyat utk perubahan indonesia lebih baik. Anies presiden 2024"
415,Sun Jun 04 00:32:29 +0000 2023,1665154521935527938,"Anies Presiden, Indonesia Ke 2024 Tak Terbantah Lagi https://t.co/juffOgJxlz",0,0,0,1,in,1342625894360207362,1665154521935527938,GRANDFATHER_71,https://twitter.com/GRANDFATHER_71/status/1665154521935527938,"Anies Presiden, Indonesia Ke 2024 Tak Terbantah Lagi https://t.co/juffOgJxlz"
416,Sun Jun 04 00:19:35 +0000 2023,1665151275757961218,@abwnews_ Alhamdulillah ternyata rezim JOKO juga ikut merasakan Karya ABW. ANIES emang Gubernur yg rahmatan lil alamin utk warga DKI. Smga di th.2024 Anies Presiden Rahmatan lil alamin utk indonesia. Good Job JO _Koh Wie,0,0,0,3,in,1639725615829114880,1665135771064627202,ila_robbi22378,https://twitter.com/ila_robbi22378/status/1665151275757961218,Alhamdulillah ternyata rezim JOKO juga ikut merasakan Karya ABW. ANIES emang Gubernur yg rahmatan lil alamin utk warga DKI. Smga di th.2024 Anies Presiden Rahmatan lil alamin utk indonesia. Good Job JO _Koh Wie
417,Sat Jun 03 23:45:58 +0000 2023,1665142815347580930,Insyaalloh pak Anies Baswedan Presiden RI 2024...hai manusia yg sadar jgn sampai kt salah pilih kt akan menderita selama 5 th...bangkatlah seluruh rakyat Indonesia... agar negara kt sucses  berwibawa n bermartabat Dimata dunia...Amin ya Mujibaszailin ya Alloh....,0,0,0,0,in,1612398922273812481,1665142815347580930,SobriAry,https://twitter.com/SobriAry/status/1665142815347580930,Insyaalloh pak Anies Baswedan Presiden RI 2024...hai manusia yg sadar jgn sampai kt salah pilih kt akan menderita selama 5 th...bangkatlah seluruh rakyat Indonesia... agar negara kt sucses berwibawa n bermartabat Dimata dunia...Amin ya Mujibaszailin ya Alloh....
418,Sat Jun 03 22:43:21 +0000 2023,1665127055548112900,"@Yurissa_Samosir Semoga Pak Anies sehat selalu dan menjadi Presiden RI 2024-2029, Indonesia adil Dan makmur insyaAlloh",0,0,1,1,in,1316456812099432449,1664896867145068545,Saerudin16,https://twitter.com/Saerudin16/status/1665127055548112900,"Semoga Pak Anies sehat selalu dan menjadi Presiden RI 2024-2029, Indonesia adil Dan makmur insyaAlloh"
419,Sat Jun 03 22:13:11 +0000 2023,1665119466848395266,"@tvOneNews Bismillah, insyaaAllah pak Anies Baswedan Presiden Republik Indonesia 2024 - 2029",0,0,0,1,in,185794112,1664935245152669696,SahuriNur,https://twitter.com/SahuriNur/status/1665119466848395266,"Bismillah, insyaaAllah pak Anies Baswedan Presiden Republik Indonesia 2024 - 2029"
420,Sat Jun 03 22:09:51 +0000 2023,1665118625651388417,@OposisiCerdas Betul akan mengguncang Indonesia karena 80% warga Jateng akan memilih pa Anies tuk jadi Presiden di 2024.,0,0,0,0,in,1330674126663548928,1660345401655058432,LWagiran,https://twitter.com/LWagiran/status/1665118625651388417,Betul akan mengguncang Indonesia karena 80% warga Jateng akan memilih pa Anies tuk jadi Presiden di 2024.
421,Sat Jun 03 20:04:51 +0000 2023,1665087169487073281,Dua hal yg belum mampu diatasi oleh pemerintah Indonesia bahkan diera Bpk Presiden @jokowi   1. Industri hukum @mohmahfudmd 2. Krisis kemerdekaan beribadah bagi Muslim diwilayah mayoritas Muslim!  2024 ANIES BASWEDAN PRESIDEN 🇮🇩  #AniesBaswedanLebihNKRI #2024CoblosAniesBaswedan https://t.co/6SOIdi06QI,7,25,15,48,in,1283848995962417152,1665087169487073281,KrisyantoOni,https://twitter.com/KrisyantoOni/status/1665087169487073281,Dua hal yg belum mampu diatasi oleh pemerintah Indonesia bahkan diera Bpk Presiden 1. Industri hukum 2. Krisis kemerdekaan beribadah bagi Muslim diwilayah mayoritas Muslim! 2024 ANIES BASWEDAN PRESIDEN 🇮🇩 #AniesBaswedanLebihNKRI #2024CoblosAniesBaswedan https://t.co/6SOIdi06QI
422,Sat Jun 03 17:56:36 +0000 2023,1665054893298814976,Rakyat Indonesia mendukung penuh dan sangat ingin Anies Baswedan 2024 Presiden Indonesia 🇮🇩  Siapa berani P0lling silahkan di COBA!!,0,1,2,2,in,1384439076741279745,1665054893298814976,UcokPart,https://twitter.com/UcokPart/status/1665054893298814976,Rakyat Indonesia mendukung penuh dan sangat ingin Anies Baswedan 2024 Presiden Indonesia 🇮🇩 Siapa berani P0lling silahkan di COBA!!
423,Sat Jun 03 17:01:26 +0000 2023,1665041010198720512,"INDONESIA MENCARI FIGUR PEMIMPIN CAPRES 2024 PENERUS PROGRAM JOKOWI.  Hanya Sosok, @ganjarpranowo  Figur Pemimpin Serupa Ini Yang Cocok Meneruskan Program Langkah Kepemimpin Presiden @jokowi, Bukan  @Prabowo Subianto Apalagi, @Anies Rasyid Baswedan. https://t.co/DcB3cEypAV""",0,1,0,0,in,1643277624,1665041010198720512,purnomowardoyo,https://twitter.com/purnomowardoyo/status/1665041010198720512,"INDONESIA MENCARI FIGUR PEMIMPIN CAPRES 2024 PENERUS PROGRAM JOKOWI. Hanya Sosok, Figur Pemimpin Serupa Ini Yang Cocok Meneruskan Program Langkah Kepemimpin Presiden Bukan Subianto Apalagi, Rasyid Baswedan. https://t.co/DcB3cEypAV"""
424,Sat Jun 03 13:26:39 +0000 2023,1664986959112990724,@Malika6027 Is The Best For You my Brother Anies Rasyid Baswedan Presiden Republik Indonesia Tahun 2024-2029 dan seterusnya.,0,1,1,4,in,920991035777417216,1664960871213170689,poskjsjed,https://twitter.com/poskjsjed/status/1664986959112990724,Is The Best For You my Brother Anies Rasyid Baswedan Presiden Republik Indonesia Tahun 2024-2029 dan seterusnya.
425,Sat Jun 03 12:42:24 +0000 2023,1664975821604524034,@tvOneNews Apa yang disampaikan pendukung jenger anies tetap presiden 2024 pilihan rakyat Indonesia..,0,0,0,0,in,1004179919587250177,1664760063301672960,najmiyusrin,https://twitter.com/najmiyusrin/status/1664975821604524034,Apa yang disampaikan pendukung jenger anies tetap presiden 2024 pilihan rakyat Indonesia..
