,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,no_tag
479,Wed Oct 18 13:44:12 +0000 2023,1714638511058420211,@ganjarpranowo @mohmahfudmd Ganjar Mahfud pasangan paling ideal untuk jd Presiden Indonesia 2024🔥🔥🔥,0,0,0,0,in,1594359222325559296,1714509571082060219,SariAna03149307,https://twitter.com/SariAna03149307/status/1714638511058420211,Ganjar Mahfud pasangan paling ideal untuk jd Presiden Indonesia 2024🔥🔥🔥
480,Wed Oct 18 13:42:21 +0000 2023,1714638048288186708,"Haiii Milenials ✨ Calon Presiden Dan Wakil Presiden Republik Indonesia Periode 2024-2029 (H. Ganjar Pranowo, S.H., M.IP dan Prof. Dr. Mohammad Mahfud MD) https://t.co/GjM9aHLGGI",0,0,0,1,in,1514811076151373831,1714638048288186708,GanjarSumut,https://twitter.com/GanjarSumut/status/1714638048288186708,"Haiii Milenials ✨ Calon Presiden Dan Wakil Presiden Republik Indonesia Periode 2024-2029 (H. Ganjar Pranowo, S.H., M.IP dan Prof. Dr. Mohammad Mahfud MD) https://t.co/GjM9aHLGGI"
481,Wed Oct 18 13:21:59 +0000 2023,1714632923154940168,Selamat dan Menyatakan Mendukung Bapak Ganjar Pranowo dan Bapak Mahfud MD Sebagai Calon Presiden &amp  Wakil Presiden Republik Indonesia Tahun 2024 - 2029.  #ganjarmahfud #tetappilihganjar #santridukungganjr #kotapalu #ganjaruntuksemua #ganjarpresiden2024 #indonesiatangguh https://t.co/AHcUO1Bxbw,0,0,0,0,in,1666063203724582917,1714632923154940168,sdgsulteng,https://twitter.com/sdgsulteng/status/1714632923154940168,Selamat dan Menyatakan Mendukung Bapak Ganjar Pranowo dan Bapak Mahfud MD Sebagai Calon Presiden &amp Wakil Presiden Republik Indonesia Tahun 2024 - 2029. #ganjarmahfud #tetappilihganjar #santridukungganjr #kotapalu #ganjaruntuksemua #ganjarpresiden2024 #indonesiatangguh https://t.co/AHcUO1Bxbw
482,Wed Oct 18 13:18:26 +0000 2023,1714632026987417975,@IInayaturahmah Pak Ganjar Pranowo &amp  pak Mahfud MD kami siap kawal ketat mulai dari kampanye hingga di lantik sbg presiden &amp  wakil presiden 2024 Saya menitipkan aspirasi rakyat indonesia kpd GP &amp  Mahfud MD untuk membenahi  hukum Indonesia juga basmi KKN,0,1,0,1,in,1610251288331321344,1714486861438312944,YusufAlfari_02,https://twitter.com/YusufAlfari_02/status/1714632026987417975,Pak Ganjar Pranowo &amp pak Mahfud MD kami siap kawal ketat mulai dari kampanye hingga di lantik sbg presiden &amp wakil presiden 2024 Saya menitipkan aspirasi rakyat indonesia kpd GP &amp Mahfud MD untuk membenahi hukum Indonesia juga basmi KKN
483,Wed Oct 18 13:04:21 +0000 2023,1714628483455103262,"Kayaknya sudah saatnya bilang terima Kasih kepada bapak @jokowi ...  Terima Kasih bapak jokowi kerena sudah membuat yang dulu mencacimu, memfitnahmu menjadi bergantung kepada mu....  Taklukkkk.. Gaspol GANJAR MAHFUD PRESIDEN INDONESIA 2024",0,0,0,0,in,1315781939295477762,1714628483455103262,dironboys,https://twitter.com/dironboys/status/1714628483455103262,"Kayaknya sudah saatnya bilang terima Kasih kepada bapak ... Terima Kasih bapak jokowi kerena sudah membuat yang dulu mencacimu, memfitnahmu menjadi bergantung kepada mu.... Taklukkkk.. Gaspol GANJAR MAHFUD PRESIDEN INDONESIA 2024"
484,Wed Oct 18 12:57:31 +0000 2023,1714626764360892572,@ganjarpranowo Kami masyarakat Indonesia mendukung penuh pak Ganjar Pranowo menjadi presiden 2024,0,0,0,0,in,1693582279938076672,1714618386716737643,Amyoyy1,https://twitter.com/Amyoyy1/status/1714626764360892572,Kami masyarakat Indonesia mendukung penuh pak Ganjar Pranowo menjadi presiden 2024
485,Wed Oct 18 12:42:20 +0000 2023,1714622942943047893,Ayo kita kawal pak Ganjar Mahfud sampai ke istana dan menduduki jabatan sebagai presiden dan wakil presiden indonesia 2024   ORANG BAIK PILIH ORANG BAIK,0,0,0,0,in,1600687171555368961,1714622942943047893,IraYulia9999,https://twitter.com/IraYulia9999/status/1714622942943047893,Ayo kita kawal pak Ganjar Mahfud sampai ke istana dan menduduki jabatan sebagai presiden dan wakil presiden indonesia 2024 ORANG BAIK PILIH ORANG BAIK
486,Wed Oct 18 12:39:09 +0000 2023,1714622142732747109,Bismillah semoga Ganjar Mahfud 2024 presiden Dengan mereka lah Indonesia akan semakin maju,0,0,0,0,in,1707438216784314368,1714622142732747109,rhani10rhan,https://twitter.com/rhani10rhan/status/1714622142732747109,Bismillah semoga Ganjar Mahfud 2024 presiden Dengan mereka lah Indonesia akan semakin maju
487,Wed Oct 18 12:22:46 +0000 2023,1714618019648053463,"ORANG BAIK PILIH ORANG BAIK, tentunya pilih ganjar&amp mahfud untuk menjadi presiden&amp wakpres indonesia 2024, kawal terusss🔥",0,0,0,0,in,1709803913963282432,1714618019648053463,Biaa70513768123,https://twitter.com/Biaa70513768123/status/1714618019648053463,"ORANG BAIK PILIH ORANG BAIK, tentunya pilih ganjar&amp mahfud untuk menjadi presiden&amp wakpres indonesia 2024, kawal terusss🔥"
488,Wed Oct 18 12:20:58 +0000 2023,1714617566814159310,"Dengan resminya Mahfud MD sebagai calon wakil presiden bersama Ganjar Pranowo dalam Pilpres 2024, terlihat jelas kepercayaan Mahfud terhadap kemampuan kepemimpinan Ganjar dalam membawa perubahan positif bagi Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar  #GanjarPresiden https://t.co/VdT71RLCam",0,0,0,1,in,1255458628749996032,1714617566814159310,MbBolot,https://twitter.com/MbBolot/status/1714617566814159310,"Dengan resminya Mahfud MD sebagai calon wakil presiden bersama Ganjar Pranowo dalam Pilpres 2024, terlihat jelas kepercayaan Mahfud terhadap kemampuan kepemimpinan Ganjar dalam membawa perubahan positif bagi Indonesia. #SahabatGanjar #GanjarPranowo #Ganjar #GanjarPresiden https://t.co/VdT71RLCam"
489,Wed Oct 18 12:20:36 +0000 2023,1714617475445539116,"Dengan resminya Mahfud MD sebagai calon wakil presiden bersama Ganjar Pranowo dalam Pilpres 2024, terlihat jelas kepercayaan Mahfud terhadap kemampuan kepemimpinan Ganjar dalam membawa perubahan positif bagi Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar  #GanjarPresiden https://t.co/FdJbACBvPw",0,0,0,2,in,1132290734046892032,1714617475445539116,BujangeGR,https://twitter.com/BujangeGR/status/1714617475445539116,"Dengan resminya Mahfud MD sebagai calon wakil presiden bersama Ganjar Pranowo dalam Pilpres 2024, terlihat jelas kepercayaan Mahfud terhadap kemampuan kepemimpinan Ganjar dalam membawa perubahan positif bagi Indonesia. #SahabatGanjar #GanjarPranowo #Ganjar #GanjarPresiden https://t.co/FdJbACBvPw"
490,Wed Oct 18 12:18:06 +0000 2023,1714616843288428998,@Gus_Raharjo @ganjarpranowo @mohmahfudmd bismillah ganjar mahfud presiden dan wakil presiden indonesia 2024 🔥🔥💗💗,0,0,0,0,in,1705934794113355776,1714488880672723232,jerukk002,https://twitter.com/jerukk002/status/1714616843288428998,bismillah ganjar mahfud presiden dan wakil presiden indonesia 2024 🔥🔥💗💗
491,Wed Oct 18 12:18:01 +0000 2023,1714616822094537057,jgn lupa mendukung pak ganjar dan mahfud menjadi presiden indonesia di tahun 2024.  #GanjarMahfud2024,0,0,0,0,in,1557426177190420481,1714616822094537057,Mahyudlin,https://twitter.com/Mahyudlin/status/1714616822094537057,jgn lupa mendukung pak ganjar dan mahfud menjadi presiden indonesia di tahun 2024. #GanjarMahfud2024
492,Wed Oct 18 11:55:04 +0000 2023,1714611048186339636,@mikuroQ GANJAR OKE' MAHFUD MD WAKILE' Pilihan Cerdas Untuk Rakyat Indonesia Yang #WarasBernegara. Sosok Ganjar Mahfud merupakan Nasional-Religius yang nyata. Silahkan buka rekam jejak nya. Layak Presiden RI dan Wapres RI 2024. Ingat ORANG BAIK PILIH ORANG BAIK #GANTARI🇮🇩 https://t.co/kUIJMCQRgE,0,0,0,2,in,1360277904001650693,1714609870387937487,WongKEDU_,https://twitter.com/WongKEDU_/status/1714611048186339636,GANJAR OKE' MAHFUD MD WAKILE' Pilihan Cerdas Untuk Rakyat Indonesia Yang #WarasBernegara. Sosok Ganjar Mahfud merupakan Nasional-Religius yang nyata. Silahkan buka rekam jejak nya. Layak Presiden RI dan Wapres RI 2024. Ingat ORANG BAIK PILIH ORANG BAIK #GANTARI🇮🇩 https://t.co/kUIJMCQRgE
493,Wed Oct 18 11:53:13 +0000 2023,1714610584178831823,"Dengan resminya Mahfud MD sebagai calon wakil presiden bersama Ganjar Pranowo dalam Pilpres 2024, terlihat jelas kepercayaan Mahfud terhadap kemampuan kepemimpinan Ganjar dalam membawa perubahan positif bagi Indonesia. https://t.co/r3zGibnDAM",0,1,5,16,in,382522068,1714609285840396473,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1714610584178831823,"Dengan resminya Mahfud MD sebagai calon wakil presiden bersama Ganjar Pranowo dalam Pilpres 2024, terlihat jelas kepercayaan Mahfud terhadap kemampuan kepemimpinan Ganjar dalam membawa perubahan positif bagi Indonesia. https://t.co/r3zGibnDAM"
